ID,updated_score
291.0,0.616134200027625
292.0,0.584410466209928
293.0,0.5798340381089885
294.0,0.14264369503076046
295.0,0.6130678907063687
296.0,0.1267349556136883
298.0,0.5759453148262258
299.0,0.39068337373827494
300.0,0.5792934489351214
301.0,0.36208239786100266
302.0,0.492343114184633
303.0,0.15335842553677909
304.0,0.0883706868610004
305.0,0.12597949313492543
306.0,0.20997688224910452
308.0,0.5846292527691095
309.0,0.5968339815818551
310.0,0.6462609534054354
311.0,0.3175354091547034
312.0,0.3538877530857568
313.0,0.1611514256678944
314.0,0.5005163866126492
315.0,0.05715085757141506
316.0,0.5232753278940149
317.0,0.5803265908602934
318.0,0.4988182880270393
319.0,0.1274689796732935
320.0,0.4755471352735398
321.0,0.4412820733954037
322.0,0.376423340498359
323.0,0.043593452485145186
324.0,0.4959785746841773
325.0,0.4845904394939665
326.0,0.4710116232244485
327.0,0.35392716939860197
328.0,0.5547591571952435
329.0,0.28396966229448223
330.0,0.31750175608190767
331.0,0.6672193882715973
332.0,0.05079271058209002
333.0,0.47106515133827703
334.0,0.46109795982261315
335.0,0.43670469309048165
336.0,0.5361925322720983
337.0,0.8301314378480167
338.0,0.8372276765264525
339.0,0.9137429022314314
340.0,0.13301217666241955
341.0,0.6168913684254194
342.0,0.4476348370931051
343.0,0.062331890931067994
344.0,0.6130594982494284
345.0,0.8060966439044246
346.0,0.5003572281563345
347.0,0.08695661604768076
349.0,0.345687308525762
350.0,0.32754291332821656
351.0,0.09733822843745496
352.0,0.42557648535580733
353.0,0.3569346544746246
354.0,0.47088182341749
355.0,0.31996007929010456
356.0,0.471642087828068
357.0,0.2155267004996262
358.0,0.5084816718857821
359.0,0.16767874700228247
360.0,0.11818479288542288
361.0,0.06503226139249031
362.0,0.34868040615147156
363.0,0.006646089262057843
364.0,0.01117897084247347
366.0,0.39130266912208833
367.0,0.38992966013324415
368.0,0.466610218268979
369.0,0.4717586658278721
370.0,0.3036793970385339
371.0,0.5436735250991986
372.0,0.7227900299171142
374.0,0.24498855883076803
375.0,0.6704189985357515
376.0,0.10492293315378523
377.0,0.39275509468441827
379.0,0.5810096928496851
380.0,0.46842736246454014
381.0,0.40412240432764235
382.0,0.5214641165468603
383.0,0.08704358864820509
384.0,0.3170016907394837
385.0,0.27554152642176283
386.0,0.28799659309804276
387.0,0.12978914700388164
388.0,0.4652162651124589
389.0,0.12685752319381438
390.0,0.5953899273939783
391.0,0.46419663253501997
392.0,0.6731640048525412
393.0,0.045643061790832544
394.0,0.3552909722641435
395.0,0.15338678580248172
396.0,0.3100589040483297
397.0,0.6108233059064971
398.0,0.29386274162317144
399.0,0.19213223753546252
400.0,0.3476950242407091
401.0,0.40461603656719275
402.0,0.3952453299136407
403.0,0.5559049856423416
404.0,0.12785455718227617
405.0,0.24132356852433307
406.0,0.350709395519394
407.0,0.23314927461839474
408.0,0.35743509126961864
409.0,0.2439522692034487
410.0,0.4304037753971223
411.0,0.711253673312591
412.0,0.48044202969125527
413.0,0.24103363509664952
414.0,0.3730373816485878
415.0,0.2402483645856338
416.0,0.2712229542093371
417.0,0.5352871487184155
419.0,0.23407144320619036
420.0,0.0523591262423013
421.0,0.43253642324396646
422.0,0.28873342182282924
423.0,0.4796716635611546
424.0,0.12148735361955962
425.0,0.06828907065661766
426.0,0.579271955864561
427.0,0.6289700566602479
428.0,0.628494569998429
429.0,0.10317065412932011
430.0,0.44581896667717835
431.0,0.3298975884947044
432.0,0.63568711328877
433.0,0.6595902223829192
434.0,0.6549760756106185
435.0,0.657578632504354
436.0,0.31592168372987023
437.0,0.6224984178270272
438.0,0.4332719573634919
439.0,0.5112941694322428
440.0,0.5341935866008964
441.0,0.28698826316476966
442.0,0.31064124631661055
443.0,0.06267380714745777
444.0,0.3084991295158958
445.0,0.3250543142324995
446.0,0.6594898009393669
447.0,0.4984607966261328
448.0,0.6288026973910674
449.0,0.394712136824409
450.0,0.33239658273371564
452.0,0.5585817919213107
453.0,0.11812699102321345
454.0,0.3884259010730214
456.0,0.009073583636520185
457.0,0.6599726915263311
458.0,0.6753122244701236
459.0,0.20697778487689222
460.0,0.6282033199704773
461.0,0.31079518472654194
462.0,0.6585208995131301
463.0,0.3978039426874677
464.0,0.4439251474291633
465.0,0.4067766055609958
466.0,0.6352269283726051
467.0,0.4704470377268062
468.0,0.622570295843128
469.0,0.49101730667279925
470.0,0.24257438713279467
471.0,0.11924609364290349
472.0,0.6616521599432168
473.0,0.09813726764430393
475.0,0.58643606557658
476.0,0.2576988680607807
477.0,0.44245856080774687
478.0,0.57453672349903
479.0,0.08664777352472332
480.0,0.4319695407711372
481.0,0.4711241413747248
482.0,0.09024613465207548
483.0,0.541139412237082
484.0,0.6358960472094006
485.0,0.0030088261436960933
486.0,0.1997221508871917
487.0,0.44555504550684566
488.0,0.46884142900104364
489.0,0.407184981999056
490.0,0.09068303010664874
491.0,0.2021339621906165
492.0,0.08559988557981545
493.0,0.5834668115414132
494.0,0.2423131807515878
495.0,0.7962663221034468
496.0,0.4665820396743059
497.0,0.6619606378550414
498.0,0.05102102407833142
499.0,0.3452276704180918
500.0,0.2552625370516761
501.0,0.5942239066437602
502.0,0.4690073937932835
503.0,0.5462380779638142
504.0,0.3524852643768813
505.0,0.2598501093192203
506.0,0.27715381197752353
507.0,0.5387112518370937
508.0,0.2853936055246566
509.0,0.4145207020667773
510.0,0.4350549335424483
511.0,0.5633692152306944
512.0,0.585660792414633
513.0,0.5075056778573669
514.0,0.3899500802790492
515.0,0.05504505289910408
516.0,0.30310548159798606
517.0,0.3161194359240155
518.0,0.0979289368005567
519.0,0.8751566575108327
520.0,0.2817937601082393
521.0,0.3228358544213922
522.0,0.4976103799547876
523.0,0.5801020036718836
524.0,0.5679720519838372
525.0,0.16326134345859647
526.0,0.4328653536554471
527.0,0.09012614699568118
528.0,0.20196847318540606
529.0,0.4386299234337608
530.0,0.5037527267614208
531.0,0.21865410251923034
532.0,0.6400954027706416
533.0,0.3612038051752217
534.0,0.2932230350579673
535.0,0.4318369432407198
536.0,0.04399324794600115
537.0,0.3173589702413176
538.0,0.547903612783451
539.0,0.1267550948232286
540.0,0.5010450110699988
541.0,0.624307891568831
542.0,0.517242417266946
543.0,0.49972724574384925
544.0,0.4238034110758057
545.0,0.6722630259734268
546.0,0.165718662071362
547.0,0.28715273424648724
548.0,0.24304817270288862
549.0,0.6059694279223636
550.0,0.042942461426175034
551.0,0.060344125239662816
552.0,0.16983103113077067
553.0,0.7303342741145433
554.0,0.3696197370933447
555.0,0.5806036638408706
556.0,0.5829487223356276
557.0,0.5927164238261046
558.0,0.35364928843286253
559.0,0.6587651407993969
560.0,0.6153290458130186
561.0,0.2883718707990187
562.0,0.3139201951213835
564.0,0.25525945156786733
565.0,0.20367260757745614
566.0,0.1586203749117592
567.0,0.08169093676014375
568.0,0.444444138324835
569.0,0.3163362027053303
570.0,0.6603270661085876
571.0,0.4947630349436308
572.0,0.3546110693057479
574.0,0.27908909658554226
575.0,0.05497023843212735
576.0,0.35355030731981224
577.0,0.08742029882584462
578.0,0.5366583826508957
579.0,0.6421336093165952
580.0,0.047595604789094595
581.0,0.507105882390057
582.0,0.12293484459292522
583.0,0.3960278796492883
584.0,0.08284599897165566
585.0,0.5342307739253339
586.0,0.5035806401101501
587.0,0.5057358078563603
588.0,0.1986036435125663
589.0,0.1314686508497063
590.0,0.12365627023504172
591.0,0.24326159316840418
592.0,0.42661757243383647
593.0,0.6131615992623914
594.0,0.5467487543975033
595.0,0.14081531334655
596.0,0.6803873390353439
597.0,0.4715871158350437
598.0,0.6573427071553538
599.0,0.3915048797931154
600.0,0.16167526286241152
601.0,0.2023010079810995
602.0,0.010568023422843258
604.0,0.47914577868797087
605.0,0.35602846703966856
606.0,0.28126545312108686
607.0,0.5604720944658412
608.0,0.2843638637392471
609.0,0.35400573526703505
610.0,0.6205062141342655
611.0,0.16506437814793856
612.0,0.41896857352910033
613.0,0.14156713425623335
614.0,0.16342078318774225
615.0,0.344648013587841
616.0,0.054589728305696625
617.0,0.06349441331967094
618.0,0.35494929806298864
619.0,0.5949134433792737
620.0,0.06371924242859874
621.0,0.5422548518889285
622.0,0.5464694665372739
623.0,0.15993495483733244
624.0,0.618151987373325
625.0,0.5901010309324186
626.0,0.6968899246323292
627.0,0.3244018822097007
628.0,0.0661875010760719
629.0,0.1664420657211381
631.0,0.5057599797845638
632.0,0.06664836968129259
633.0,0.14987720975603067
634.0,0.63463864086616
635.0,0.5399090364717525
636.0,0.12581541144070052
637.0,0.5900242166923158
638.0,0.7296004084979811
640.0,0.17309914739414814
641.0,0.1706787008967669
642.0,0.7597598311642343
643.0,0.6198126866767423
644.0,0.3208307514217866
645.0,0.3885410482438577
646.0,0.1967555746891924
648.0,0.31893115121047233
649.0,0.3082855684230832
650.0,0.4328165855079647
651.0,0.24113829609128154
652.0,0.3904552588863387
653.0,0.5808573911743761
654.0,0.468725482280642
655.0,0.3946379688557326
656.0,0.3277847026554548
657.0,0.5940555972982792
658.0,0.24957930180593146
659.0,0.08914004159980976
660.0,0.16249872020396242
661.0,0.872372454591103
662.0,0.15927362596715486
663.0,0.8757901320545917
664.0,0.1331322373969499
665.0,0.2334807845203817
666.0,0.23341967479604428
667.0,0.35875207389373
668.0,0.5555896488871614
669.0,0.6226856815016057
670.0,0.12478982422051658
671.0,0.04251036440935097
672.0,0.42426189695604416
673.0,0.6149539500053474
674.0,0.46214132922698403
675.0,0.5401285477886931
676.0,0.16252027158445229
678.0,0.4825498717641998
679.0,0.6013270321383807
680.0,0.16484633673186616
681.0,0.39026099465079767
682.0,0.2799826534931891
683.0,0.314851954143544
684.0,0.20347190845379978
686.0,0.5878305038859306
687.0,0.6240448068820641
688.0,0.3880840199650901
689.0,0.545781933589152
691.0,0.34705649218633394
692.0,0.06587065156411095
693.0,0.3053093003312322
694.0,0.4254513638335889
695.0,0.12841077908869158
696.0,0.43107878507379555
697.0,0.44558785412926616
700.0,0.6321899674098659
701.0,0.5461291757165256
702.0,0.05069996868226543
703.0,0.4237974174201931
704.0,0.9254340643370376
705.0,0.4738468118261432
706.0,0.42099962701324267
707.0,0.6244516153814865
708.0,0.24568672781847217
709.0,0.6287979683982751
710.0,0.5963162510630592
711.0,0.47006741314882494
712.0,0.09112722847195835
714.0,0.35363334772251104
715.0,0.05002302786247866
716.0,0.556559778164905
717.0,0.5748798839394439
718.0,0.5887714978125923
719.0,0.2013124836124941
720.0,0.5186755508378295
722.0,0.5010737622889337
723.0,0.12329546712889972
724.0,0.1664038550481644
725.0,0.34519553113577306
726.0,0.3979707126307618
727.0,0.5820085578395481
728.0,0.1415036103773246
729.0,0.5829020439325449
730.0,0.12697727295653585
731.0,0.5475850008543065
732.0,0.4287333897621802
733.0,0.09313561606976077
734.0,0.6186859541432395
735.0,0.8710227809816593
736.0,0.2532718862565353
737.0,0.21730706646005554
738.0,0.5043611233982532
739.0,0.4626824708112067
740.0,0.35723497191720993
741.0,0.42844948054630005
742.0,0.24178616814865936
743.0,0.594187129112297
744.0,0.15032913199255982
745.0,0.6844401735900567
746.0,0.44323930580545995
747.0,0.21128949978817216
748.0,0.3655964895500256
749.0,0.6782548412447853
750.0,0.5061107957561345
751.0,0.20625275072900776
752.0,0.3900292825013586
753.0,0.1682842881825727
754.0,0.16344075356664764
756.0,0.5296280984601978
758.0,0.21570380623912486
759.0,0.10376320935759549
760.0,0.46877059568422763
761.0,0.4292054063025377
762.0,0.6132559634075496
763.0,0.2011349358817876
764.0,0.6583768845090209
765.0,0.2562703927015378
766.0,0.16238488998543144
767.0,0.424517643444619
768.0,0.389968727843806
769.0,0.4010859822852159
770.0,0.31603104030143003
771.0,0.16618652010824755
772.0,0.32897579544617084
773.0,0.1653577901914845
774.0,0.2779762459464983
775.0,0.5763597545142544
776.0,0.3935329188891742
777.0,0.5020388098154999
779.0,0.4300177740946025
780.0,0.23973342054383162
781.0,0.06209142977554126
782.0,0.08593667532096792
783.0,0.6461983949341088
784.0,0.6113368811871512
785.0,0.38819832380202773
786.0,0.4248888312808927
788.0,0.6208635723994143
789.0,0.23958683295737543
790.0,0.39205349773153797
791.0,0.20026559027744315
792.0,0.49995784547184013
793.0,0.6667296719205977
794.0,0.23691683764486074
795.0,0.21664002121148146
796.0,0.24573616897744735
797.0,0.361088662258782
798.0,0.053093563173416625
799.0,0.216639760255759
800.0,0.5429772964537573
801.0,0.6343396388975585
802.0,0.09542114425017258
803.0,0.12950625961134543
804.0,0.3175878238807202
806.0,0.04551539516486553
807.0,0.9230316114001638
809.0,0.08060501003046885
810.0,0.4303041908252806
811.0,0.6606478603367403
813.0,0.9227209646336155
814.0,0.24054489397884316
815.0,0.04603318853932544
816.0,0.2524086729588882
817.0,0.5426765273276791
818.0,0.2019489070738992
819.0,0.39188122907064177
820.0,0.4822120158110176
821.0,0.6653654548563004
822.0,0.21225173425924845
823.0,0.2769180781729118
824.0,0.32743422069639344
825.0,0.40569201164523777
826.0,0.06663184335811363
827.0,0.17040710501271972
828.0,0.1285084040881041
829.0,0.5450641480130406
830.0,0.052750622960844526
831.0,0.5066743752273424
832.0,0.3331116159442095
833.0,0.4647161735849793
834.0,0.1275140802222868
835.0,0.592553886529334
836.0,0.4674947132625735
837.0,0.08797484593240906
838.0,0.1697102895464419
839.0,0.10378273488679225
841.0,0.3575156262317061
842.0,0.3528612226971999
843.0,0.34912166963282326
844.0,0.32470755165006165
845.0,0.17696422372304868
846.0,0.42723156355947883
847.0,0.5281123141505266
848.0,0.4287459863303041
849.0,0.11972517403477968
850.0,0.24077119530021798
851.0,0.7200341163025603
852.0,0.3230732558032147
853.0,0.20237687615839908
854.0,0.47582867640084786
855.0,0.6301867902661591
857.0,0.5917223653057219
858.0,0.09903673363987844
859.0,0.09001187258871696
860.0,0.2968573435180237
861.0,0.5129928380174492
862.0,0.40411757830624734
863.0,0.13864535318168408
864.0,0.52734647611387
865.0,0.49927886878656996
867.0,0.8078039570703167
870.0,0.3170578194488032
872.0,0.05995220360076281
873.0,0.26676865662446775
874.0,0.22839498486761856
875.0,0.4056756758173523
877.0,0.3958991570353313
878.0,0.27867497374221956
879.0,0.12111128327320503
880.0,0.43700624186005455
881.0,0.34799496437409644
882.0,0.06912557922292463
883.0,0.6090440231261092
884.0,0.12779384596240312
885.0,0.0879114787334662
886.0,0.5092686974900255
887.0,0.587921494838783
888.0,0.09460290363605402
889.0,0.3439759142335197
890.0,0.6558580905836404
891.0,0.32526900476438525
892.0,0.310896552238523
893.0,0.07977426845117978
894.0,0.43323178098988163
895.0,0.42802609429860816
896.0,0.2101553597868344
897.0,0.3160290590674753
898.0,0.6198647291980808
899.0,0.20111944555235337
900.0,0.6731288366265419
901.0,0.27654064377400733
902.0,0.10050957082803845
903.0,0.33039196825489997
904.0,0.3537237895423151
905.0,0.9114443203408453
906.0,0.20318046001842663
907.0,0.5456190622690074
908.0,0.5021403458610575
909.0,0.8865036427914369
911.0,0.34325899432311274
912.0,0.4189791003444721
913.0,0.31186382469694796
914.0,0.6760888980744448
916.0,0.6822784207916786
917.0,0.31015578040476594
918.0,0.16827651293043144
919.0,0.24378433159628435
920.0,0.4364117095015035
922.0,0.0076163936065905165
923.0,0.6191540951176705
924.0,0.09266203129099897
925.0,0.08956652140135182
926.0,0.4014891290053228
927.0,0.42999534504200937
928.0,0.6331215916471772
929.0,0.6938887800845882
930.0,0.4301040040704583
931.0,0.10011604210740441
932.0,0.444505603927224
933.0,0.12337089386304452
934.0,0.20436916014190476
935.0,0.32394833216785895
936.0,0.5973988631494964
937.0,0.08042430975441842
938.0,0.2894765742824879
941.0,0.1284629400768654
943.0,0.3546721650242155
945.0,0.12829177142404535
946.0,0.542139184901409
947.0,0.5185166275031522
948.0,0.457083650894827
949.0,0.32764604373309014
950.0,0.5547930695973607
951.0,0.4029755418699506
952.0,0.5578447326600191
953.0,0.38861243268058054
954.0,0.12150256186023427
955.0,0.486822142879524
956.0,0.6807163099963697
957.0,0.05041646806299161
958.0,0.20889449022948192
959.0,0.18738737090559296
960.0,0.16328164828002495
961.0,0.7232341222384872
962.0,0.4821324784966397
963.0,0.35682461853112185
964.0,0.5177634920191703
965.0,0.617977157171123
966.0,0.38524597442780534
967.0,0.6220333002888787
969.0,0.08432835826882741
970.0,0.34324394658640317
971.0,0.09041149348669111
972.0,0.17060130565899503
973.0,0.8773248046185314
975.0,0.3908349695236316
976.0,0.2414526267808597
977.0,0.1690254984433888
978.0,0.2568716127005767
979.0,0.5439873682461515
980.0,0.1256313331174141
981.0,0.6572800738187078
982.0,0.6606962111641695
983.0,0.542462800648521
984.0,0.23894699744143333
985.0,0.4693634684324154
986.0,0.23654593610493105
987.0,0.46826185912225654
988.0,0.6210155939616401
989.0,0.10324675375145226
990.0,0.5777703333654358
991.0,0.5805553468047912
992.0,0.4162329317396806
993.0,0.399771295271546
994.0,0.5536684183151342
995.0,0.30967203690188516
996.0,0.20002423664049354
997.0,0.2810424950888636
998.0,0.3346705962637934
999.0,0.1297040660085537
